architecture,model_name,operation,decoder,feature_dim,line_resolution,plane_resolution,seed,psnr,param_count,param_efficiency,training_time,psnr_history,final_loss,reconstruction
kplanes,K-planes(multiply),multiply,linear,128,32,0,44,18.988004761606728,8321,0.002281937839395112,382.8213288784027,"[np.float64(6.132784132952298), np.float64(18.94350327998118), np.float64(18.987499529025953), np.float64(18.97192321982664), np.float64(18.98800283924075), np.float64(18.988004120817973), np.float64(18.988004120817973), np.float64(18.988004120817973), np.float64(18.988004761606728), np.float64(18.988004761606728)]",0.012624073773622513,"[[ 0.96142066  0.90256006  0.84369946 ...  0.46085104  0.46003202
   0.4592131 ]
 [ 0.95240647  0.89397794  0.83554983 ...  0.4613119   0.46037066
   0.45942926]
 [ 0.9433925   0.88539636  0.8274002  ...  0.46177292  0.46070904
   0.45964548]
 ...
 [ 0.6333012   0.62934375  0.6253861  ...  0.0856457   0.0767356
   0.06782553]
 [ 0.6114652   0.61063933  0.6098132  ...  0.05345798  0.04170857
   0.02995929]
 [ 0.5896294   0.5919348   0.5942403  ...  0.02127026  0.00668171
  -0.00790684]]"
kplanes,K-planes(multiply),multiply,linear,128,32,0,45,18.988004761606728,8321,0.002281937839395112,382.6384267807007,"[np.float64(6.132784132952298), np.float64(18.94350327998118), np.float64(18.987499529025953), np.float64(18.97192321982664), np.float64(18.98800283924075), np.float64(18.988004120817973), np.float64(18.988004120817973), np.float64(18.988004120817973), np.float64(18.988004761606728), np.float64(18.988004761606728)]",0.012624073773622513,"[[ 0.96142066  0.90256006  0.84369946 ...  0.46085104  0.46003202
   0.4592131 ]
 [ 0.95240647  0.89397794  0.83554983 ...  0.4613119   0.46037066
   0.45942926]
 [ 0.9433925   0.88539636  0.8274002  ...  0.46177292  0.46070904
   0.45964548]
 ...
 [ 0.6333012   0.62934375  0.6253861  ...  0.0856457   0.0767356
   0.06782553]
 [ 0.6114652   0.61063933  0.6098132  ...  0.05345798  0.04170857
   0.02995929]
 [ 0.5896294   0.5919348   0.5942403  ...  0.02127026  0.00668171
  -0.00790684]]"
kplanes,K-planes(multiply),multiply,linear,128,32,0,46,18.988004761606728,8321,0.002281937839395112,383.33163499832153,"[np.float64(6.132784132952298), np.float64(18.94350327998118), np.float64(18.987499529025953), np.float64(18.97192321982664), np.float64(18.98800283924075), np.float64(18.988004120817973), np.float64(18.988004120817973), np.float64(18.988004120817973), np.float64(18.988004761606728), np.float64(18.988004761606728)]",0.012624073773622513,"[[ 0.96142066  0.90256006  0.84369946 ...  0.46085104  0.46003202
   0.4592131 ]
 [ 0.95240647  0.89397794  0.83554983 ...  0.4613119   0.46037066
   0.45942926]
 [ 0.9433925   0.88539636  0.8274002  ...  0.46177292  0.46070904
   0.45964548]
 ...
 [ 0.6333012   0.62934375  0.6253861  ...  0.0856457   0.0767356
   0.06782553]
 [ 0.6114652   0.61063933  0.6098132  ...  0.05345798  0.04170857
   0.02995929]
 [ 0.5896294   0.5919348   0.5942403  ...  0.02127026  0.00668171
  -0.00790684]]"
kplanes,K-planes(multiply),multiply,nonconvex,128,32,0,42,26.82380785048575,16513,0.0016244054896436596,412.1425361633301,"[np.float64(5.569951504253961), np.float64(21.43574494439891), np.float64(23.446228911132106), np.float64(23.865316497367278), np.float64(25.092580940609608), np.float64(25.65355861168603), np.float64(25.91354344989115), np.float64(23.107358927027754), np.float64(26.282037226820265), np.float64(25.17544443191726)]",0.0020778740290552378,"[[ 0.5505247   0.45008957  0.3883927  ...  0.47024626  0.47272217
   0.47519803]
 [ 0.6178033   0.55478585  0.5068506  ...  0.4690179   0.47118685
   0.47335574]
 [ 0.7296945   0.66651005  0.6187338  ...  0.46778953  0.46965152
   0.4715134 ]
 ...
 [ 0.7360446   0.7018247   0.6676048  ...  0.05061148 -0.02171995
  -0.09405173]
 [ 0.71966845  0.68453896  0.6494096  ...  0.07383399  0.01123331
  -0.05136646]
 [ 0.70329165  0.6672528   0.63121367 ...  0.0970559   0.0441861
  -0.00868107]]"
kplanes,K-planes(multiply),multiply,nonconvex,128,32,0,43,26.82380785048575,16513,0.0016244054896436596,412.197793006897,"[np.float64(5.569951504253961), np.float64(21.43574494439891), np.float64(23.446228911132106), np.float64(23.865316497367278), np.float64(25.092580940609608), np.float64(25.65355861168603), np.float64(25.91354344989115), np.float64(23.107358927027754), np.float64(26.282037226820265), np.float64(25.17544443191726)]",0.0020778740290552378,"[[ 0.5505247   0.45008957  0.3883927  ...  0.47024626  0.47272217
   0.47519803]
 [ 0.6178033   0.55478585  0.5068506  ...  0.4690179   0.47118685
   0.47335574]
 [ 0.7296945   0.66651005  0.6187338  ...  0.46778953  0.46965152
   0.4715134 ]
 ...
 [ 0.7360446   0.7018247   0.6676048  ...  0.05061148 -0.02171995
  -0.09405173]
 [ 0.71966845  0.68453896  0.6494096  ...  0.07383399  0.01123331
  -0.05136646]
 [ 0.70329165  0.6672528   0.63121367 ...  0.0970559   0.0441861
  -0.00868107]]"
kplanes,K-planes(multiply),multiply,nonconvex,128,32,0,44,26.82380785048575,16513,0.0016244054896436596,411.942528963089,"[np.float64(5.569951504253961), np.float64(21.43574494439891), np.float64(23.446228911132106), np.float64(23.865316497367278), np.float64(25.092580940609608), np.float64(25.65355861168603), np.float64(25.91354344989115), np.float64(23.107358927027754), np.float64(26.282037226820265), np.float64(25.17544443191726)]",0.0020778740290552378,"[[ 0.5505247   0.45008957  0.3883927  ...  0.47024626  0.47272217
   0.47519803]
 [ 0.6178033   0.55478585  0.5068506  ...  0.4690179   0.47118685
   0.47335574]
 [ 0.7296945   0.66651005  0.6187338  ...  0.46778953  0.46965152
   0.4715134 ]
 ...
 [ 0.7360446   0.7018247   0.6676048  ...  0.05061148 -0.02171995
  -0.09405173]
 [ 0.71966845  0.68453896  0.6494096  ...  0.07383399  0.01123331
  -0.05136646]
 [ 0.70329165  0.6672528   0.63121367 ...  0.0970559   0.0441861
  -0.00868107]]"
kplanes,K-planes(multiply),multiply,nonconvex,128,32,0,45,26.82380785048575,16513,0.0016244054896436596,411.567421913147,"[np.float64(5.569951504253961), np.float64(21.43574494439891), np.float64(23.446228911132106), np.float64(23.865316497367278), np.float64(25.092580940609608), np.float64(25.65355861168603), np.float64(25.91354344989115), np.float64(23.107358927027754), np.float64(26.282037226820265), np.float64(25.17544443191726)]",0.0020778740290552378,"[[ 0.5505247   0.45008957  0.3883927  ...  0.47024626  0.47272217
   0.47519803]
 [ 0.6178033   0.55478585  0.5068506  ...  0.4690179   0.47118685
   0.47335574]
 [ 0.7296945   0.66651005  0.6187338  ...  0.46778953  0.46965152
   0.4715134 ]
 ...
 [ 0.7360446   0.7018247   0.6676048  ...  0.05061148 -0.02171995
  -0.09405173]
 [ 0.71966845  0.68453896  0.6494096  ...  0.07383399  0.01123331
  -0.05136646]
 [ 0.70329165  0.6672528   0.63121367 ...  0.0970559   0.0441861
  -0.00868107]]"
kplanes,K-planes(multiply),multiply,nonconvex,128,32,0,46,26.82380785048575,16513,0.0016244054896436596,410.74809074401855,"[np.float64(5.569951504253961), np.float64(21.43574494439891), np.float64(23.446228911132106), np.float64(23.865316497367278), np.float64(25.092580940609608), np.float64(25.65355861168603), np.float64(25.91354344989115), np.float64(23.107358927027754), np.float64(26.282037226820265), np.float64(25.17544443191726)]",0.0020778740290552378,"[[ 0.5505247   0.45008957  0.3883927  ...  0.47024626  0.47272217
   0.47519803]
 [ 0.6178033   0.55478585  0.5068506  ...  0.4690179   0.47118685
   0.47335574]
 [ 0.7296945   0.66651005  0.6187338  ...  0.46778953  0.46965152
   0.4715134 ]
 ...
 [ 0.7360446   0.7018247   0.6676048  ...  0.05061148 -0.02171995
  -0.09405173]
 [ 0.71966845  0.68453896  0.6494096  ...  0.07383399  0.01123331
  -0.05136646]
 [ 0.70329165  0.6672528   0.63121367 ...  0.0970559   0.0441861
  -0.00868107]]"
kplanes,K-planes(add),add,linear,128,32,0,42,12.051915329809104,8321,0.0014483734322568325,376.60706520080566,"[np.float64(6.196576052637617), np.float64(12.051799854215643), np.float64(12.051915848807466), np.float64(12.051915329809104), np.float64(12.051915329809104), np.float64(12.051915329809104), np.float64(12.051915329809104), np.float64(12.051915329809104), np.float64(12.051915329809104), np.float64(12.051915329809104)]",0.06234598159790039,"[[0.7146982  0.70379746 0.69289666 ... 0.5297152  0.52461714 0.5195191 ]
 [0.71459496 0.70369434 0.6927936  ... 0.52961206 0.52451396 0.51941586]
 [0.7144917  0.703591   0.6926904  ... 0.5295088  0.52441084 0.51931274]
 ...
 [0.2758451  0.26494437 0.2540436  ... 0.09086221 0.08576414 0.08066614]
 [0.27431858 0.2634178  0.25251707 ... 0.08933569 0.08423762 0.0791395 ]
 [0.272792   0.26189128 0.2509905  ... 0.08780913 0.08271107 0.07761292]]"
kplanes,K-planes(add),add,linear,128,32,0,43,12.051915329809104,8321,0.0014483734322568325,376.8561728000641,"[np.float64(6.196576052637617), np.float64(12.051799854215643), np.float64(12.051915848807466), np.float64(12.051915329809104), np.float64(12.051915329809104), np.float64(12.051915329809104), np.float64(12.051915329809104), np.float64(12.051915329809104), np.float64(12.051915329809104), np.float64(12.051915329809104)]",0.06234598159790039,"[[0.7146982  0.70379746 0.69289666 ... 0.5297152  0.52461714 0.5195191 ]
 [0.71459496 0.70369434 0.6927936  ... 0.52961206 0.52451396 0.51941586]
 [0.7144917  0.703591   0.6926904  ... 0.5295088  0.52441084 0.51931274]
 ...
 [0.2758451  0.26494437 0.2540436  ... 0.09086221 0.08576414 0.08066614]
 [0.27431858 0.2634178  0.25251707 ... 0.08933569 0.08423762 0.0791395 ]
 [0.272792   0.26189128 0.2509905  ... 0.08780913 0.08271107 0.07761292]]"
kplanes,K-planes(add),add,linear,128,32,0,44,12.051915329809104,8321,0.0014483734322568325,376.15023612976074,"[np.float64(6.196576052637617), np.float64(12.051799854215643), np.float64(12.051915848807466), np.float64(12.051915329809104), np.float64(12.051915329809104), np.float64(12.051915329809104), np.float64(12.051915329809104), np.float64(12.051915329809104), np.float64(12.051915329809104), np.float64(12.051915329809104)]",0.06234598159790039,"[[0.7146982  0.70379746 0.69289666 ... 0.5297152  0.52461714 0.5195191 ]
 [0.71459496 0.70369434 0.6927936  ... 0.52961206 0.52451396 0.51941586]
 [0.7144917  0.703591   0.6926904  ... 0.5295088  0.52441084 0.51931274]
 ...
 [0.2758451  0.26494437 0.2540436  ... 0.09086221 0.08576414 0.08066614]
 [0.27431858 0.2634178  0.25251707 ... 0.08933569 0.08423762 0.0791395 ]
 [0.272792   0.26189128 0.2509905  ... 0.08780913 0.08271107 0.07761292]]"
kplanes,K-planes(add),add,linear,128,32,0,45,12.051915329809104,8321,0.0014483734322568325,375.9255509376526,"[np.float64(6.196576052637617), np.float64(12.051799854215643), np.float64(12.051915848807466), np.float64(12.051915329809104), np.float64(12.051915329809104), np.float64(12.051915329809104), np.float64(12.051915329809104), np.float64(12.051915329809104), np.float64(12.051915329809104), np.float64(12.051915329809104)]",0.06234598159790039,"[[0.7146982  0.70379746 0.69289666 ... 0.5297152  0.52461714 0.5195191 ]
 [0.71459496 0.70369434 0.6927936  ... 0.52961206 0.52451396 0.51941586]
 [0.7144917  0.703591   0.6926904  ... 0.5295088  0.52441084 0.51931274]
 ...
 [0.2758451  0.26494437 0.2540436  ... 0.09086221 0.08576414 0.08066614]
 [0.27431858 0.2634178  0.25251707 ... 0.08933569 0.08423762 0.0791395 ]
 [0.272792   0.26189128 0.2509905  ... 0.08780913 0.08271107 0.07761292]]"
kplanes,K-planes(add),add,linear,128,32,0,46,12.051915329809104,8321,0.0014483734322568325,376.101952791214,"[np.float64(6.196576052637617), np.float64(12.051799854215643), np.float64(12.051915848807466), np.float64(12.051915329809104), np.float64(12.051915329809104), np.float64(12.051915329809104), np.float64(12.051915329809104), np.float64(12.051915329809104), np.float64(12.051915329809104), np.float64(12.051915329809104)]",0.06234598159790039,"[[0.7146982  0.70379746 0.69289666 ... 0.5297152  0.52461714 0.5195191 ]
 [0.71459496 0.70369434 0.6927936  ... 0.52961206 0.52451396 0.51941586]
 [0.7144917  0.703591   0.6926904  ... 0.5295088  0.52441084 0.51931274]
 ...
 [0.2758451  0.26494437 0.2540436  ... 0.09086221 0.08576414 0.08066614]
 [0.27431858 0.2634178  0.25251707 ... 0.08933569 0.08423762 0.0791395 ]
 [0.272792   0.26189128 0.2509905  ... 0.08780913 0.08271107 0.07761292]]"
kplanes,K-planes(add),add,nonconvex,128,32,0,42,20.339733645301827,16513,0.0012317406676740645,402.706444978714,"[np.float64(5.609415863523496), np.float64(15.465488580345282), np.float64(17.723328844278836), np.float64(18.88557778275292), np.float64(19.513271029734245), np.float64(19.827614015014625), np.float64(17.98924203409936), np.float64(20.489387252422794), np.float64(20.34688411250511), np.float64(20.358712685622137)]",0.009247548878192902,"[[ 0.88003296  0.82672536  0.77341783 ...  0.4192654   0.41826487
   0.43486637]
 [ 0.8826206   0.82931304  0.7760055  ...  0.41935962  0.42198974
   0.43859154]
 [ 0.87980497  0.83190054  0.7785933  ...  0.4194532   0.42571455
   0.44231635]
 ...
 [ 0.6992547   0.68306136  0.66298807 ...  0.02119596 -0.01476972
  -0.05241667]
 [ 0.69283855  0.6771088   0.6565924  ...  0.02375259 -0.01435883
  -0.02604075]
 [ 0.6832776   0.6673871   0.6496966  ...  0.03379433  0.0035293
  -0.00642277]]"
kplanes,K-planes(add),add,nonconvex,128,32,0,43,20.339733645301827,16513,0.0012317406676740645,402.7595248222351,"[np.float64(5.609415863523496), np.float64(15.465488580345282), np.float64(17.723328844278836), np.float64(18.88557778275292), np.float64(19.513271029734245), np.float64(19.827614015014625), np.float64(17.98924203409936), np.float64(20.489387252422794), np.float64(20.34688411250511), np.float64(20.358712685622137)]",0.009247548878192902,"[[ 0.88003296  0.82672536  0.77341783 ...  0.4192654   0.41826487
   0.43486637]
 [ 0.8826206   0.82931304  0.7760055  ...  0.41935962  0.42198974
   0.43859154]
 [ 0.87980497  0.83190054  0.7785933  ...  0.4194532   0.42571455
   0.44231635]
 ...
 [ 0.6992547   0.68306136  0.66298807 ...  0.02119596 -0.01476972
  -0.05241667]
 [ 0.69283855  0.6771088   0.6565924  ...  0.02375259 -0.01435883
  -0.02604075]
 [ 0.6832776   0.6673871   0.6496966  ...  0.03379433  0.0035293
  -0.00642277]]"
kplanes,K-planes(add),add,nonconvex,128,32,0,44,20.339733645301827,16513,0.0012317406676740645,403.10045313835144,"[np.float64(5.609415863523496), np.float64(15.465488580345282), np.float64(17.723328844278836), np.float64(18.88557778275292), np.float64(19.513271029734245), np.float64(19.827614015014625), np.float64(17.98924203409936), np.float64(20.489387252422794), np.float64(20.34688411250511), np.float64(20.358712685622137)]",0.009247548878192902,"[[ 0.88003296  0.82672536  0.77341783 ...  0.4192654   0.41826487
   0.43486637]
 [ 0.8826206   0.82931304  0.7760055  ...  0.41935962  0.42198974
   0.43859154]
 [ 0.87980497  0.83190054  0.7785933  ...  0.4194532   0.42571455
   0.44231635]
 ...
 [ 0.6992547   0.68306136  0.66298807 ...  0.02119596 -0.01476972
  -0.05241667]
 [ 0.69283855  0.6771088   0.6565924  ...  0.02375259 -0.01435883
  -0.02604075]
 [ 0.6832776   0.6673871   0.6496966  ...  0.03379433  0.0035293
  -0.00642277]]"
kplanes,K-planes(add),add,nonconvex,128,32,0,45,20.339733645301827,16513,0.0012317406676740645,402.8449549674988,"[np.float64(5.609415863523496), np.float64(15.465488580345282), np.float64(17.723328844278836), np.float64(18.88557778275292), np.float64(19.513271029734245), np.float64(19.827614015014625), np.float64(17.98924203409936), np.float64(20.489387252422794), np.float64(20.34688411250511), np.float64(20.358712685622137)]",0.009247548878192902,"[[ 0.88003296  0.82672536  0.77341783 ...  0.4192654   0.41826487
   0.43486637]
 [ 0.8826206   0.82931304  0.7760055  ...  0.41935962  0.42198974
   0.43859154]
 [ 0.87980497  0.83190054  0.7785933  ...  0.4194532   0.42571455
   0.44231635]
 ...
 [ 0.6992547   0.68306136  0.66298807 ...  0.02119596 -0.01476972
  -0.05241667]
 [ 0.69283855  0.6771088   0.6565924  ...  0.02375259 -0.01435883
  -0.02604075]
 [ 0.6832776   0.6673871   0.6496966  ...  0.03379433  0.0035293
  -0.00642277]]"
kplanes,K-planes(add),add,nonconvex,128,32,0,46,20.339733645301827,16513,0.0012317406676740645,402.83736395835876,"[np.float64(5.609415863523496), np.float64(15.465488580345282), np.float64(17.723328844278836), np.float64(18.88557778275292), np.float64(19.513271029734245), np.float64(19.827614015014625), np.float64(17.98924203409936), np.float64(20.489387252422794), np.float64(20.34688411250511), np.float64(20.358712685622137)]",0.009247548878192902,"[[ 0.88003296  0.82672536  0.77341783 ...  0.4192654   0.41826487
   0.43486637]
 [ 0.8826206   0.82931304  0.7760055  ...  0.41935962  0.42198974
   0.43859154]
 [ 0.87980497  0.83190054  0.7785933  ...  0.4194532   0.42571455
   0.44231635]
 ...
 [ 0.6992547   0.68306136  0.66298807 ...  0.02119596 -0.01476972
  -0.05241667]
 [ 0.69283855  0.6771088   0.6565924  ...  0.02375259 -0.01435883
  -0.02604075]
 [ 0.6832776   0.6673871   0.6496966  ...  0.03379433  0.0035293
  -0.00642277]]"
kplanes,K-planes(multiply),multiply,linear,128,64,0,42,22.31208304247927,16513,0.0013511828887833386,388.983873128891,"[np.float64(5.196960041974929), np.float64(21.81755985720773), np.float64(22.23933517424652), np.float64(22.301865023968944), np.float64(22.309847086589553), np.float64(22.311465922085112), np.float64(22.311899481324602), np.float64(22.312028283274024), np.float64(22.312066855724076), np.float64(22.31207890968497)]",0.005872076377272606,"[[ 0.53646106  0.54229796  0.5481349  ...  0.46122095  0.45906904
   0.45691732]
 [ 0.60873336  0.6044898   0.60024595 ...  0.46139422  0.45934036
   0.4572865 ]
 [ 0.68100625  0.6666816   0.65235716 ...  0.46156773  0.4596115
   0.45765588]
 ...
 [ 0.73232335  0.7013042   0.670285   ...  0.07410282  0.04359547
   0.01308802]
 [ 0.7285304   0.69478184  0.6610336  ...  0.05517934  0.02133305
  -0.01251324]
 [ 0.7247374   0.6882596   0.65178186 ...  0.03625586 -0.00092935
  -0.0381145 ]]"
kplanes,K-planes(multiply),multiply,linear,128,64,0,43,22.31208304247927,16513,0.0013511828887833386,389.26699805259705,"[np.float64(5.196960041974929), np.float64(21.81755985720773), np.float64(22.23933517424652), np.float64(22.301865023968944), np.float64(22.309847086589553), np.float64(22.311465922085112), np.float64(22.311899481324602), np.float64(22.312028283274024), np.float64(22.312066855724076), np.float64(22.31207890968497)]",0.005872076377272606,"[[ 0.53646106  0.54229796  0.5481349  ...  0.46122095  0.45906904
   0.45691732]
 [ 0.60873336  0.6044898   0.60024595 ...  0.46139422  0.45934036
   0.4572865 ]
 [ 0.68100625  0.6666816   0.65235716 ...  0.46156773  0.4596115
   0.45765588]
 ...
 [ 0.73232335  0.7013042   0.670285   ...  0.07410282  0.04359547
   0.01308802]
 [ 0.7285304   0.69478184  0.6610336  ...  0.05517934  0.02133305
  -0.01251324]
 [ 0.7247374   0.6882596   0.65178186 ...  0.03625586 -0.00092935
  -0.0381145 ]]"
kplanes,K-planes(multiply),multiply,linear,128,64,0,44,22.31208304247927,16513,0.0013511828887833386,389.44731998443604,"[np.float64(5.196960041974929), np.float64(21.81755985720773), np.float64(22.23933517424652), np.float64(22.301865023968944), np.float64(22.309847086589553), np.float64(22.311465922085112), np.float64(22.311899481324602), np.float64(22.312028283274024), np.float64(22.312066855724076), np.float64(22.31207890968497)]",0.005872076377272606,"[[ 0.53646106  0.54229796  0.5481349  ...  0.46122095  0.45906904
   0.45691732]
 [ 0.60873336  0.6044898   0.60024595 ...  0.46139422  0.45934036
   0.4572865 ]
 [ 0.68100625  0.6666816   0.65235716 ...  0.46156773  0.4596115
   0.45765588]
 ...
 [ 0.73232335  0.7013042   0.670285   ...  0.07410282  0.04359547
   0.01308802]
 [ 0.7285304   0.69478184  0.6610336  ...  0.05517934  0.02133305
  -0.01251324]
 [ 0.7247374   0.6882596   0.65178186 ...  0.03625586 -0.00092935
  -0.0381145 ]]"
kplanes,K-planes(multiply),multiply,linear,128,64,0,45,22.31208304247927,16513,0.0013511828887833386,389.1395471096039,"[np.float64(5.196960041974929), np.float64(21.81755985720773), np.float64(22.23933517424652), np.float64(22.301865023968944), np.float64(22.309847086589553), np.float64(22.311465922085112), np.float64(22.311899481324602), np.float64(22.312028283274024), np.float64(22.312066855724076), np.float64(22.31207890968497)]",0.005872076377272606,"[[ 0.53646106  0.54229796  0.5481349  ...  0.46122095  0.45906904
   0.45691732]
 [ 0.60873336  0.6044898   0.60024595 ...  0.46139422  0.45934036
   0.4572865 ]
 [ 0.68100625  0.6666816   0.65235716 ...  0.46156773  0.4596115
   0.45765588]
 ...
 [ 0.73232335  0.7013042   0.670285   ...  0.07410282  0.04359547
   0.01308802]
 [ 0.7285304   0.69478184  0.6610336  ...  0.05517934  0.02133305
  -0.01251324]
 [ 0.7247374   0.6882596   0.65178186 ...  0.03625586 -0.00092935
  -0.0381145 ]]"
kplanes,K-planes(multiply),multiply,linear,128,64,0,46,22.31208304247927,16513,0.0013511828887833386,388.97298192977905,"[np.float64(5.196960041974929), np.float64(21.81755985720773), np.float64(22.23933517424652), np.float64(22.301865023968944), np.float64(22.309847086589553), np.float64(22.311465922085112), np.float64(22.311899481324602), np.float64(22.312028283274024), np.float64(22.312066855724076), np.float64(22.31207890968497)]",0.005872076377272606,"[[ 0.53646106  0.54229796  0.5481349  ...  0.46122095  0.45906904
   0.45691732]
 [ 0.60873336  0.6044898   0.60024595 ...  0.46139422  0.45934036
   0.4572865 ]
 [ 0.68100625  0.6666816   0.65235716 ...  0.46156773  0.4596115
   0.45765588]
 ...
 [ 0.73232335  0.7013042   0.670285   ...  0.07410282  0.04359547
   0.01308802]
 [ 0.7285304   0.69478184  0.6610336  ...  0.05517934  0.02133305
  -0.01251324]
 [ 0.7247374   0.6882596   0.65178186 ...  0.03625586 -0.00092935
  -0.0381145 ]]"
kplanes,K-planes(multiply),multiply,nonconvex,128,64,0,42,30.01376237431994,24705,0.0012148861515612198,417.1354069709778,"[np.float64(5.900614891975552), np.float64(23.55616576153698), np.float64(25.91018613938729), np.float64(26.64175999521507), np.float64(27.13758143352756), np.float64(28.524703059212637), np.float64(28.914834906019355), np.float64(28.939500906444195), np.float64(28.253914506100443), np.float64(28.90171828552355)]",0.0009968361118808389,"[[ 0.4403392   0.39511764  0.35336286 ...  0.4576288   0.4551281
   0.45262742]
 [ 0.6204939   0.5560628   0.501025   ...  0.4582586   0.4563897
   0.45452082]
 [ 0.77770185  0.7018951   0.656297   ...  0.4588884   0.45765135
   0.45641422]
 ...
 [ 0.69946647  0.69530004  0.69076884 ... -0.04212195 -0.02418333
  -0.03082386]
 [ 0.70166504  0.6823821   0.67916524 ... -0.00831917 -0.00769928
  -0.01283845]
 [ 0.66787934  0.66946435  0.66673243 ...  0.03481415  0.02499697
   0.02843887]]"
kplanes,K-planes(multiply),multiply,nonconvex,128,64,0,43,30.01376237431994,24705,0.0012148861515612198,417.22192096710205,"[np.float64(5.900614891975552), np.float64(23.55616576153698), np.float64(25.91018613938729), np.float64(26.64175999521507), np.float64(27.13758143352756), np.float64(28.524703059212637), np.float64(28.914834906019355), np.float64(28.939500906444195), np.float64(28.253914506100443), np.float64(28.90171828552355)]",0.0009968361118808389,"[[ 0.4403392   0.39511764  0.35336286 ...  0.4576288   0.4551281
   0.45262742]
 [ 0.6204939   0.5560628   0.501025   ...  0.4582586   0.4563897
   0.45452082]
 [ 0.77770185  0.7018951   0.656297   ...  0.4588884   0.45765135
   0.45641422]
 ...
 [ 0.69946647  0.69530004  0.69076884 ... -0.04212195 -0.02418333
  -0.03082386]
 [ 0.70166504  0.6823821   0.67916524 ... -0.00831917 -0.00769928
  -0.01283845]
 [ 0.66787934  0.66946435  0.66673243 ...  0.03481415  0.02499697
   0.02843887]]"
kplanes,K-planes(multiply),multiply,nonconvex,128,64,0,44,30.01376237431994,24705,0.0012148861515612198,416.93928575515747,"[np.float64(5.900614891975552), np.float64(23.55616576153698), np.float64(25.91018613938729), np.float64(26.64175999521507), np.float64(27.13758143352756), np.float64(28.524703059212637), np.float64(28.914834906019355), np.float64(28.939500906444195), np.float64(28.253914506100443), np.float64(28.90171828552355)]",0.0009968361118808389,"[[ 0.4403392   0.39511764  0.35336286 ...  0.4576288   0.4551281
   0.45262742]
 [ 0.6204939   0.5560628   0.501025   ...  0.4582586   0.4563897
   0.45452082]
 [ 0.77770185  0.7018951   0.656297   ...  0.4588884   0.45765135
   0.45641422]
 ...
 [ 0.69946647  0.69530004  0.69076884 ... -0.04212195 -0.02418333
  -0.03082386]
 [ 0.70166504  0.6823821   0.67916524 ... -0.00831917 -0.00769928
  -0.01283845]
 [ 0.66787934  0.66946435  0.66673243 ...  0.03481415  0.02499697
   0.02843887]]"
kplanes,K-planes(multiply),multiply,nonconvex,128,64,0,45,30.01376237431994,24705,0.0012148861515612198,417.11697721481323,"[np.float64(5.900614891975552), np.float64(23.55616576153698), np.float64(25.91018613938729), np.float64(26.64175999521507), np.float64(27.13758143352756), np.float64(28.524703059212637), np.float64(28.914834906019355), np.float64(28.939500906444195), np.float64(28.253914506100443), np.float64(28.90171828552355)]",0.0009968361118808389,"[[ 0.4403392   0.39511764  0.35336286 ...  0.4576288   0.4551281
   0.45262742]
 [ 0.6204939   0.5560628   0.501025   ...  0.4582586   0.4563897
   0.45452082]
 [ 0.77770185  0.7018951   0.656297   ...  0.4588884   0.45765135
   0.45641422]
 ...
 [ 0.69946647  0.69530004  0.69076884 ... -0.04212195 -0.02418333
  -0.03082386]
 [ 0.70166504  0.6823821   0.67916524 ... -0.00831917 -0.00769928
  -0.01283845]
 [ 0.66787934  0.66946435  0.66673243 ...  0.03481415  0.02499697
   0.02843887]]"
kplanes,K-planes(multiply),multiply,nonconvex,128,64,0,46,30.01376237431994,24705,0.0012148861515612198,417.107666015625,"[np.float64(5.900614891975552), np.float64(23.55616576153698), np.float64(25.91018613938729), np.float64(26.64175999521507), np.float64(27.13758143352756), np.float64(28.524703059212637), np.float64(28.914834906019355), np.float64(28.939500906444195), np.float64(28.253914506100443), np.float64(28.90171828552355)]",0.0009968361118808389,"[[ 0.4403392   0.39511764  0.35336286 ...  0.4576288   0.4551281
   0.45262742]
 [ 0.6204939   0.5560628   0.501025   ...  0.4582586   0.4563897
   0.45452082]
 [ 0.77770185  0.7018951   0.656297   ...  0.4588884   0.45765135
   0.45641422]
 ...
 [ 0.69946647  0.69530004  0.69076884 ... -0.04212195 -0.02418333
  -0.03082386]
 [ 0.70166504  0.6823821   0.67916524 ... -0.00831917 -0.00769928
  -0.01283845]
 [ 0.66787934  0.66946435  0.66673243 ...  0.03481415  0.02499697
   0.02843887]]"
kplanes,K-planes(add),add,linear,128,64,0,42,12.090543608872755,16513,0.0007321833469916281,382.9255931377411,"[np.float64(5.158032822236645), np.float64(12.09041924730591), np.float64(12.090543870690336), np.float64(12.090543608872755), np.float64(12.090543608872755), np.float64(12.090543608872755), np.float64(12.090543870690336), np.float64(12.090543608872755), np.float64(12.090543870690336), np.float64(12.090543608872755)]",0.06179390475153923,"[[0.6864397  0.6803548  0.67427003 ... 0.53134155 0.53058267 0.5298239 ]
 [0.68782836 0.68174356 0.6756587  ... 0.5327304  0.53197145 0.5312127 ]
 [0.6892171  0.6831323  0.6770476  ... 0.5341191  0.53336036 0.5326016 ]
 ...
 [0.2526992  0.24661444 0.24052963 ... 0.09760117 0.09684236 0.09608353]
 [0.25008383 0.24399906 0.23791431 ... 0.09498583 0.09422703 0.0934682 ]
 [0.24746852 0.2413837  0.23529896 ... 0.09237051 0.09161168 0.09085283]]"
